Company,TypeName,Ram,OpSys,Weight,CPU_name,TouchScreen,IPS,PPI,SSD,HDD,SSD_HDD,GPU_brand
HP,Notebook,4,Others,1.29,Other Intel Processor,0,0,276.053530085501,0,0,0,Intel
Acer,Notebook,4,Windows,2.4,AMD Processor,0,0,100.45466986113651,0,500,0,AMD
Dell,Notebook,4,Others,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
HP,Notebook,4,Others,1.86,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
Asus,Gaming,8,Windows,2.7,Intel Core i7,0,1,127.33567457123111,256,256,1256,Nvidia
Dell,Ultrabook,4,Windows,1.4,Intel Core i5,0,1,165.6321180513006,256,0,0,AMD
HP,Netbook,4,Windows,2.4,Intel Core i5,0,0,125.36742798669837,128,0,0,Intel
Acer,Notebook,8,Windows,2.4,Intel Core i5,0,0,141.21199808219862,256,256,1256,Nvidia
Dell,Notebook,8,Windows,2.36,Intel Core i5,0,0,141.21199808219862,0,1000,0,AMD
MSI,Gaming,8,Windows,2.6,Intel Core i7,0,0,127.33567457123111,256,0,0,Nvidia
HP,Notebook,4,Windows,1.96,Other Intel Processor,0,0,100.45466986113651,0,1000,0,Intel
Asus,Gaming,16,Windows,4.3,Intel Core i7,0,1,127.33567457123111,128,128,1128,Nvidia
Dell,Ultrabook,4,Windows,1.5,Intel Core i3,0,0,125.36742798669837,0,500,0,Intel
Dell,Ultrabook,4,Windows,1.5,Intel Core i3,0,0,125.36742798669837,128,0,0,Intel
Acer,Notebook,4,Others,2.2,Other Intel Processor,0,0,100.45466986113651,16,0,0,Intel
HP,Workstation,8,Windows,3.0,Intel Core i7,0,1,127.33567457123111,0,1000,0,AMD
Lenovo,Gaming,16,Windows,2.4,Intel Core i7,0,0,141.21199808219862,512,0,0,Nvidia
Dell,Ultrabook,8,Windows,1.5,Intel Core i5,0,0,125.36742798669837,256,0,0,Intel
MSI,Gaming,8,Windows,2.9,Intel Core i7,0,0,127.33567457123111,128,128,1128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,2.1,Intel Core i5,1,1,141.21199808219862,256,0,0,Intel
HP,Notebook,4,Windows,2.1,AMD Processor,0,0,141.21199808219862,0,1000,0,AMD
Asus,Gaming,16,Windows,2.59,Intel Core i7,0,1,141.21199808219862,128,128,1128,Nvidia
HP,Notebook,8,Windows,1.16,Other Intel Processor,1,0,276.053530085501,256,0,0,Intel
Dell,Notebook,4,Windows,2.24,Intel Core i5,0,0,100.45466986113651,0,500,0,AMD
Lenovo,Notebook,4,Windows,2.1,Intel Core i3,0,0,100.45466986113651,128,0,0,Intel
HP,Ultrabook,8,Windows,1.16,Intel Core i7,0,0,165.6321180513006,512,0,0,Intel
Lenovo,2 in 1 Convertible,4,Others,0.69,Other Intel Processor,1,1,224.17380907857276,0,0,0,Intel
Dell,Ultrabook,8,Windows,1.23,Intel Core i7,0,0,165.6321180513006,256,0,0,Intel
Lenovo,Gaming,16,Windows,4.6,Intel Core i7,0,1,127.33567457123111,256,0,0,Nvidia
Razer,Ultrabook,8,Windows,1.25,Intel Core i7,1,0,352.4651472131677,256,0,0,Intel
Toshiba,Ultrabook,16,Windows,1.05,Intel Core i7,0,0,165.6321180513006,512,0,0,Intel
Asus,Gaming,8,Windows,3.52,Intel Core i7,0,0,127.33567457123111,128,128,1128,Nvidia
Vero,Notebook,4,Windows,1.35,Other Intel Processor,0,0,165.6321180513006,0,0,0,Intel
HP,Notebook,8,Windows,1.16,Intel Core i5,0,0,165.6321180513006,256,0,0,Intel
HP,Notebook,8,Windows,1.43,Intel Core i5,0,0,157.3505121487356,256,0,0,Intel
Dell,Notebook,4,Others,2.09,Intel Core i5,0,0,100.45466986113651,0,500,0,Intel
Asus,Notebook,4,Windows,2.0,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,Intel Core i7,1,1,157.3505121487356,256,0,0,Intel
Lenovo,2 in 1 Convertible,4,Windows,0.69,Other Intel Processor,1,1,224.17380907857276,0,0,0,Intel
HP,Ultrabook,8,Windows,1.26,Intel Core i5,0,0,125.36742798669837,256,0,0,Intel
Lenovo,Gaming,8,Others,2.4,Intel Core i5,0,1,141.21199808219862,128,128,1128,Nvidia
HP,Gaming,8,Windows,3.35,Intel Core i5,0,1,127.33567457123111,128,128,1128,Nvidia
HP,Notebook,8,Windows,2.04,Intel Core i7,0,0,100.45466986113651,0,2000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,Intel Core i7,1,1,157.3505121487356,512,0,0,Nvidia
Asus,Notebook,4,Windows,1.5,Other Intel Processor,0,0,111.93520355955211,0,0,0,Intel
HP,Ultrabook,8,Windows,1.84,Intel Core i7,0,0,141.21199808219862,256,0,0,Intel
Acer,Notebook,4,Windows,2.23,Intel Core i5,0,0,141.21199808219862,0,1000,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,Intel Core i7,0,0,141.21199808219862,0,0,0,AMD
HP,Workstation,8,Windows,3.0,Intel Core i7,0,1,127.33567457123111,256,0,0,Nvidia
Dell,Notebook,8,Windows,2.5,Intel Core i5,0,0,100.45466986113651,0,1000,0,AMD
MSI,Gaming,16,Windows,3.78,Intel Core i7,0,0,127.33567457123111,256,256,1256,Nvidia
HP,Ultrabook,8,Windows,1.88,Intel Core i7,0,0,141.21199808219862,256,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,2.8,Intel Core i7,1,1,209.8006828649808,512,0,0,Intel
MSI,Gaming,8,Windows,2.4,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,Intel Core i5,1,0,165.6321180513006,256,0,0,Intel
HP,Workstation,8,Windows,2.59,Intel Core i7,0,1,141.21199808219862,256,0,0,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,Intel Core i7,1,0,220.84282406840083,256,0,0,Intel
HP,Workstation,8,Windows,2.0,Intel Core i7,0,0,141.21199808219862,256,0,0,Nvidia
HP,Ultrabook,8,Windows,1.26,Intel Core i7,0,0,176.23257360658386,256,0,0,Intel
Dell,Notebook,8,Windows,2.18,Intel Core i7,0,0,141.21199808219862,256,0,0,Nvidia
HP,Notebook,8,Windows,1.88,Intel Core i5,0,0,141.21199808219862,256,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.27,Intel Core i7,1,1,209.8006828649808,256,0,0,Intel
Lenovo,Notebook,4,Others,1.9,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
HP,Notebook,4,Windows,1.86,AMD Processor,0,0,100.45466986113651,0,500,0,AMD
Lenovo,Notebook,8,Others,2.32,Intel Core i5,0,0,141.21199808219862,0,1000,0,AMD
Dell,Gaming,8,Windows,2.62,Intel Core i7,0,0,141.21199808219862,0,1000,0,Nvidia
Dell,Notebook,8,Windows,2.04,Intel Core i5,1,1,282.42399616439724,256,0,0,Nvidia
HP,Notebook,4,Windows,1.91,AMD Processor,0,0,141.21199808219862,256,0,0,AMD
MSI,Gaming,16,Windows,2.7,Intel Core i7,0,0,127.33567457123111,256,256,1256,Nvidia
Lenovo,Ultrabook,12,Windows,1.4,Intel Core i7,0,0,157.3505121487356,512,0,0,Intel
Lenovo,Notebook,8,Windows,2.5,Intel Core i5,0,0,141.21199808219862,0,0,0,AMD
HP,2 in 1 Convertible,8,Windows,1.48,Intel Core i7,1,0,220.84282406840083,512,0,0,Intel
Lenovo,Ultrabook,8,Windows,1.7,Intel Core i7,0,0,157.3505121487356,256,0,0,Intel
MSI,Gaming,16,Windows,1.7,Intel Core i7,0,0,157.3505121487356,256,256,1256,Nvidia
HP,Gaming,8,Windows,2.62,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
Lenovo,Notebook,8,Windows,2.2,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
HP,Notebook,4,Others,2.1,Intel Core i5,0,0,100.45466986113651,0,500,0,Intel
Dell,Gaming,8,Windows,2.62,Intel Core i7,0,0,282.42399616439724,128,128,1128,Nvidia
Lenovo,Notebook,8,Windows,1.95,Intel Core i5,0,1,141.21199808219862,256,0,0,Intel
Lenovo,Notebook,4,Windows,2.2,Intel Core i3,0,0,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,2,Windows,1.44,Other Intel Processor,0,0,111.93520355955211,0,0,0,Intel
MSI,Gaming,8,Windows,2.2,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,8,Windows,1.96,Intel Core i7,0,0,141.21199808219862,256,0,0,Intel
HP,Notebook,16,Windows,2.1,Intel Core i7,0,0,141.21199808219862,512,0,0,Intel
Asus,Notebook,4,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,4,Others,2.1,Intel Core i5,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,8,Others,2.2,Intel Core i7,0,0,141.21199808219862,0,1000,0,Nvidia
Asus,Notebook,4,Windows,2.0,Intel Core i3,0,0,157.3505121487356,256,0,0,Intel
Lenovo,Notebook,4,Windows,2.32,Intel Core i7,0,0,141.21199808219862,0,0,0,Intel
Lenovo,Gaming,16,Windows,3.31,Intel Core i7,0,1,141.21199808219862,512,0,0,Nvidia
MSI,Gaming,16,Windows,1.91,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
HP,Notebook,4,Windows,2.07,Intel Core i3,0,0,100.45466986113651,0,500,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.36,Intel Core i5,1,1,209.8006828649808,256,0,0,Intel
Lenovo,Ultrabook,6,Windows,1.54,Intel Core i7,0,0,141.21199808219862,256,0,0,Nvidia
Dell,Notebook,8,Others,1.98,Intel Core i7,0,0,141.21199808219862,256,0,0,Nvidia
Acer,Notebook,4,Windows,2.1,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
HP,Notebook,6,Windows,2.18,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
Asus,Gaming,8,Windows,2.591,Intel Core i7,0,1,141.21199808219862,256,256,1256,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.09,Intel Core i7,1,0,141.21199808219862,512,0,0,Intel
Acer,Notebook,4,Windows,2.23,Intel Core i5,0,0,141.21199808219862,256,0,0,Nvidia
Dell,Ultrabook,8,Others,1.23,Intel Core i5,1,0,276.053530085501,256,0,0,Intel
Acer,Gaming,16,Windows,4.2,Intel Core i7,0,1,127.33567457123111,256,256,1256,Nvidia
Lenovo,Gaming,8,Windows,2.4,Intel Core i5,0,1,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,4,Windows,1.86,Intel Core i5,0,0,100.45466986113651,0,500,0,Intel
Apple,Ultrabook,8,Mac,0.92,Other Intel Processor,0,1,226.41554716935852,0,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.6,Intel Core i5,1,1,165.6321180513006,256,0,0,Intel
HP,Notebook,12,Windows,2.21,Intel Core i7,0,1,141.21199808219862,128,128,1128,Nvidia
Lenovo,Notebook,4,Others,1.9,Intel Core i3,0,0,100.45466986113651,0,1000,0,AMD
Asus,Gaming,16,Windows,4.3,Intel Core i7,0,1,127.33567457123111,512,512,1512,Nvidia
Acer,Notebook,4,Others,2.1,Other Intel Processor,0,0,100.45466986113651,0,1000,0,Intel
MSI,Gaming,16,Windows,2.43,Intel Core i7,0,0,127.33567457123111,256,256,1256,Nvidia
Dell,Notebook,4,Windows,2.3,Intel Core i3,0,0,100.45466986113651,128,0,0,AMD
Lenovo,Notebook,8,Others,2.2,Intel Core i7,0,0,100.45466986113651,0,500,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.0,Intel Core i7,1,0,141.21199808219862,512,0,0,Intel
Dell,Ultrabook,16,Windows,1.2,Intel Core i7,1,0,276.053530085501,512,0,0,Intel
Asus,Gaming,8,Windows,2.2,Intel Core i7,0,0,141.21199808219862,0,1000,0,Nvidia
Dell,Notebook,8,Windows,2.36,Intel Core i5,0,0,141.21199808219862,256,0,0,AMD
HP,Notebook,8,Windows,1.91,Intel Core i5,0,0,100.45466986113651,256,0,0,Intel
Lenovo,Notebook,4,Windows,2.2,AMD Processor,0,0,100.45466986113651,0,500,0,AMD
Acer,Notebook,8,Windows,3.3,Intel Core i3,0,0,106.11306214269258,0,1000,0,Nvidia
Asus,Gaming,16,Windows,2.2,Intel Core i7,0,0,141.21199808219862,256,256,1256,Nvidia
Apple,Ultrabook,8,Mac,0.92,Other Intel Processor,0,1,226.41554716935852,0,0,0,Intel
Asus,Notebook,16,Windows,2.2,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
MSI,Gaming,16,Windows,2.43,Intel Core i7,0,1,127.33567457123111,256,256,1256,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.191,Intel Core i5,1,1,141.21199808219862,256,0,0,Intel
Asus,Gaming,16,Windows,2.9,Intel Core i7,0,0,127.33567457123111,256,256,1256,Nvidia
Acer,Netbook,2,Others,1.3,Other Intel Processor,0,0,135.0942111925629,32,0,0,Intel
Acer,Notebook,4,Windows,3.3,Intel Core i3,0,0,106.11306214269258,0,1000,0,Nvidia
Lenovo,Notebook,8,Others,2.8,Intel Core i5,0,0,106.11306214269258,0,1000,0,Intel
Lenovo,Gaming,8,Windows,2.6,Intel Core i7,0,1,141.21199808219862,128,128,1128,Nvidia
Acer,2 in 1 Convertible,8,Windows,1.2,Intel Core i7,1,1,157.3505121487356,256,0,0,Intel
Lenovo,Notebook,8,Windows,2.3,Intel Core i7,0,1,141.21199808219862,256,0,0,Intel
MSI,Gaming,8,Windows,2.2,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
HP,Notebook,6,Windows,2.1,AMD Processor,0,0,141.21199808219862,0,1000,0,AMD
Dell,Ultrabook,8,Windows,1.26,Intel Core i5,1,0,176.23257360658386,256,0,0,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,Intel Core i3,1,0,146.86047800548656,0,500,0,Intel
Asus,Notebook,4,Windows,2.65,Other Intel Processor,0,0,100.45466986113651,0,1000,0,Intel
Dell,Ultrabook,8,Windows,1.29,Intel Core i7,1,0,276.053530085501,256,0,0,Intel
Dell,Notebook,4,Others,2.18,Intel Core i5,0,0,100.45466986113651,0,1000,0,Intel
Lenovo,Gaming,16,Windows,2.6,Intel Core i7,1,1,141.21199808219862,128,128,1128,Nvidia
MSI,Gaming,8,Windows,2.2,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
Lenovo,Netbook,16,Windows,1.3,Intel Core i7,1,1,176.23257360658386,512,0,0,Intel
Razer,Gaming,16,Windows,1.95,Intel Core i7,0,0,157.3505121487356,1000,0,0,Nvidia
Dell,Notebook,8,Windows,2.3,Intel Core i3,1,0,100.45466986113651,0,1000,0,Intel
MSI,Gaming,16,Windows,2.7,Intel Core i7,0,0,127.33567457123111,256,256,1256,Nvidia
Apple,Ultrabook,4,Mac,1.08,Intel Core i5,0,0,135.0942111925629,0,0,0,Intel
HP,Notebook,4,Windows,2.1,Intel Core i3,0,0,141.21199808219862,0,1000,0,Intel
HP,Ultrabook,8,Windows,1.54,Intel Core i7,0,0,209.8006828649808,256,0,0,Intel
Dell,Notebook,4,Windows,2.24,Intel Core i5,0,0,100.45466986113651,0,500,0,Intel
MSI,Gaming,8,Windows,2.3,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
Lenovo,Notebook,16,Windows,1.4,Intel Core i7,0,1,165.6321180513006,512,0,0,Intel
Lenovo,Notebook,6,Windows,2.2,AMD Processor,0,0,141.21199808219862,256,0,0,AMD
Asus,Ultrabook,8,Windows,1.45,Intel Core i7,0,0,165.6321180513006,256,0,0,Intel
Acer,Notebook,4,Others,2.4,Intel Core i3,0,0,100.45466986113651,0,500,0,Intel
Dell,2 in 1 Convertible,16,Windows,2.77,Intel Core i7,1,0,127.33567457123111,512,0,0,Nvidia
HP,Notebook,4,Windows,1.54,Intel Core i5,0,0,157.3505121487356,256,0,0,Intel
Asus,Gaming,16,Windows,2.5,Intel Core i7,0,1,141.21199808219862,256,256,1256,Nvidia
Dell,Notebook,4,Windows,1.6,Intel Core i5,0,0,111.93520355955211,0,500,0,Intel
Asus,Gaming,16,Windows,2.34,Intel Core i7,0,1,141.21199808219862,256,256,1256,Nvidia
Lenovo,Notebook,8,Others,2.3,Intel Core i5,0,1,141.21199808219862,256,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,Intel Core i5,1,0,276.053530085501,256,0,0,Intel
Dell,Notebook,4,Others,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
HP,Notebook,4,Windows,1.86,AMD Processor,0,0,100.45466986113651,0,500,0,AMD
Lenovo,Notebook,6,Windows,2.4,Intel Core i3,0,0,141.21199808219862,128,0,0,Nvidia
Lenovo,Notebook,8,Windows,1.9,Intel Core i5,0,1,157.3505121487356,256,0,0,Intel
Dell,Notebook,4,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Asus,Notebook,4,Windows,2.0,Other Intel Processor,0,0,100.45466986113651,0,1000,0,Intel
Asus,Gaming,16,Windows,4.0,Intel Core i7,0,1,127.33567457123111,128,128,1128,Nvidia
Dell,Notebook,4,Windows,2.29,Intel Core i3,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,8,Windows,2.32,Intel Core i7,0,0,141.21199808219862,0,0,0,AMD
MSI,Gaming,8,Windows,2.4,Intel Core i7,0,0,141.21199808219862,128,128,1128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,Intel Core i5,1,0,157.3505121487356,128,0,0,Intel
Asus,Ultrabook,8,Windows,1.2,Other Intel Processor,0,1,165.6321180513006,512,0,0,Intel
Dell,Notebook,6,Windows,2.3,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
Acer,Notebook,4,Others,2.4,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Dell,Notebook,2,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,AMD Processor,0,0,141.21199808219862,0,0,0,AMD
Dell,Notebook,8,Others,2.3,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
HP,Netbook,2,Windows,1.17,Other Intel Processor,0,0,135.0942111925629,0,0,0,Intel
Asus,Notebook,4,Windows,2.2,Intel Core i7,0,0,100.45466986113651,0,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,Intel Core i7,1,1,157.3505121487356,128,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,Intel Core i7,1,1,276.053530085501,512,0,0,Intel
Lenovo,Notebook,2,Windows,1.5,Other Intel Processor,0,0,111.93520355955211,0,0,0,Intel
HP,Notebook,6,Windows,2.19,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
Asus,Notebook,4,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,Other Intel Processor,0,1,165.6321180513006,512,0,0,Intel
Dell,Notebook,6,Windows,2.3,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
Acer,Notebook,4,Others,2.4,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Dell,Notebook,2,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,AMD Processor,0,0,141.21199808219862,0,0,0,AMD
Dell,Notebook,8,Others,2.3,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
HP,Netbook,2,Windows,1.17,Other Intel Processor,0,0,135.0942111925629,0,0,0,Intel
Asus,Notebook,4,Windows,2.2,Intel Core i7,0,0,100.45466986113651,0,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,Intel Core i7,1,1,157.3505121487356,128,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,Intel Core i7,1,1,276.053530085501,512,0,0,Intel
Lenovo,Notebook,2,Windows,1.5,Other Intel Processor,0,0,111.93520355955211,0,0,0,Intel
HP,Notebook,6,Windows,2.19,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
Asus,Notebook,4,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,Other Intel Processor,0,1,165.6321180513006,512,0,0,Intel
Dell,Notebook,6,Windows,2.3,Intel Core i3,0,0,100.45466986113651,0,1000,0,Intel
Acer,Notebook,4,Others,2.4,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Dell,Notebook,2,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,Intel Core i7,0,1,141.21199808219862,0,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,AMD Processor,0,0,141.21199808219862,0,0,0,AMD
Dell,Notebook,8,Others,2.3,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
HP,Netbook,2,Windows,1.17,Other Intel Processor,0,0,135.0942111925629,0,0,0,Intel
Asus,Notebook,4,Windows,2.2,Intel Core i7,0,0,100.45466986113651,0,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,Intel Core i7,1,1,157.3505121487356,128,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,Intel Core i7,1,1,276.053530085501,512,0,0,Intel
Lenovo,Notebook,2,Windows,1.5,Other Intel Processor,0,0,111.93520355955211,0,0,0,Intel
HP,Notebook,6,Windows,2.19,Intel Core i7,0,0,100.45466986113651,0,1000,0,AMD
Asus,Notebook,4,Windows,2.2,Other Intel Processor,0,0,100.45466986113651,0,500,0,Intel
